Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота;Расстояние;
Средняя общеобразовательная школа № 4 им.И.С.Черных;Томск;4;71;56,4847036;84,9481737;0
Северский физико-математический лицей;Северск;3;71;56,6031143;84,8809687;14
Средняя общеобразовательная школа 2 г.Риддер Р.Казахстан;Риддер;1;71;51,07371953;83,94533081;605
МАОУ СОШ № 4 им. И.С. Черных г. Томска;Томск;6;71;56,4847036;84,9481737;0
КГУ ОСШЛМФИ;Усть-Каменогорск;2;71;49,97143;82,60586;740
Средняя общеобразовательная школа № 19 с углубленным изучением отдельных предметов;Черногорск;4;71;53,8258425;91,3259669;501
Лицей Ступени г.Хабаровск;Хабаровск;1;70;48,4647991;135,0598811;3424
Средняя общеобразовательная школа 19 г.Яровое Алтайский край;Яровое;1;70;52,9251728;78,5729898;569
Общеобразовательный лицей № 2 г.Южно-Сахалинск;Южно-Сахалинск;1;70;46,959133;142,7381252;3987
МБОУ Многопрофильная гимназия №12 г. Читы Забайкальского края;Чита;1;70;52,0340128;113,4994884;1903
Муниципальная средняя (полная) общеобразовательная школа № 40 г.Томск;Томск;6;70;56,4847036;84,9481737;0
Гимназия № 26 г.Томск;Томск;2;70;56,4847036;84,9481737;0
МАОУСОШ №55 г. Улан-Удэ;Улан-Удэ;1;70;51,8334378;107,5841511;1552
Средняя общеобразовательная школа 19 г.Улан-Удэ;Улан-Удэ;1;70;51,8334378;107,5841511;1552
МБОУ Лицей №26;Сарапул;1;70;56,4616117;53,8036967;1895
муниципальное образовательное учреждение средняя общеобразовательная школа 56 пгт. Промышленная;Промышленная;2;70;54,9159;85,6385;180
Областная специализированная школа-лицей для одарённых детей ЛОРД г.Петропавловск Р.Казахстан;Петропавловск;1;70;54,86667;69,15;1004
Средняя школа 1 с углубленным изучением физики и математике им А.П.Завенягина ;Норильск;1;70;69,3490828;88,2009965;1439
МАОУ СОШ № 4;Новый Уренгой;2;70;66,0840036;76,6810032;1152
Муниципальное общеобразовательное учреждение Октябрьская средняя общеобразовательная школа;Октябрьский;1;70;54,4815344;53,4656611;1977
ЧОУ Лицей при ТГУ;Томск;1;70;56,4847036;84,9481737;0
Муниципальное автономное общеобразовательное учреждение «Средняя общеобразовательная школа №10» городского округа город Стерлитамак Республики Башкортостан;Стерлитамак;1;70;53,6302498;55,9315707;1859
МБОУ Технический лицей при СГУГиТ;Новосибирск;2;70;55,0281016;82,9210575;206
МАОУ Гимназия №86;Нижний Тагил;1;70;57,9101038;59,9813242;1503
Николаевская средняя общеобразовательная школа;Николаевка;1;70;53,1257;47,2041;2415
Средняя общеобразовательная школа 1 г.Мыски;Мыски;1;70;53,7125516;87,8056657;358
МБОУ СОШ 6;Камышеватская;1;70;46,41316;37,95632;3365
Лицей 12 г.Курган;Курган;2;70;55,4443448;65,3161339;1222
Вологодский строительный колледж;Вологда;1;70;59,2484186;39,8356461;2632
Лицей 6 г.Горно-Алтайск;Горно-Алтайск;1;70;51,9582681;85,9602957;507
МАОУ СОШ с углублённым изучением английского языка №27;Ангарск;1;70;52,5448102;103,8885385;1293
Средняя общеобразовательная школа №1;Абакан;3;70;53,7223661;91,4437792;514
МБОУ Гимназия №45;Барнаул;1;70;53,3481145;83,7798362;356
СОУ 82;Душанбе;1;69;38,53575;68,77905;2322
Муниципальная средняя (полная) общеобразовательная школа № 87 г.Северск;Северск;8;69;56,6031143;84,8809687;14
Муниципальное общеобразовательное учреждение Лицей № 7 г.Томск;Томск;9;69;56,4847036;84,9481737;0
МБОУ Гимназия №11 города Рубцовска Алтайского края;Рубцовск;3;69;51,5013075;81,2077729;605
Средняя общеобразовательная школа 27 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1;69;49,97143;82,60586;740
Средняя общеобразовательная школа 51 г.Улан-Удэ;Улан-Удэ;1;68;51,8334378;107,5841511;1552
Муниципальная средняя (полная) общеобразовательная школа № 14 г.Томск;Томск;2;68;56,4847036;84,9481737;0
Средняя общеобразовательная школа 9 г.Павлодар Р.Казахстан;Павлодар;1;68;52,28333;76,96667;695
Сибирский лицей г. Томск;Томск;1;68;56,4847036;84,9481737;0
Муниципальное общеобразовательное учреждение Академический лицей г.Томск;Томск;4;68;56,4847036;84,9481737;0
Томский техникум информационных технологий;Томск;1;68;56,4847036;84,9481737;0
Селиванихинская муниципальная средняя (полная) общеобразовательная школа с.Селиваниха Красноярский к;Селиваниха;1;68;53,73294616;91,68359493;526
Муниципальное бюджетное общеобразовательное учреждение Сорская средняя общеобразовательная школа №3 с углублением изучением отдельных предметов города Сорска Республики Хакасии;Сорск;2;68;54,0001451;90,2595674;435
Тарко-Салинская средняя школа 2 пгт.Тарко-Сале;Тарко-Сале;1;68;64,9117649;77,7610204;1013
муниципальное казенное общеобразовательное учреждение  средняя общеобразовательная школа №10;Лиски;1;68;50,9944734;39,518302;2990
Средняя общеобразовательная школа 2 г.Лесосибирск;Лесосибирск;1;68;58,2218201;92,5036986;492
Средняя общеобразовательная школа 98 г.Железногорск;Железногорск;1;68;52,3378753;35,3516834;3169
Средняя общеобразовательная школа 98 г.Железногорск;Железногорск;1;68;56,2529346;93,532167;529
Анжеро-Судженский политехнический колледж;Анжеро-Судженск;1;68;56,0787179;86,0202207;80
Автономная некоммерческая профессиональная образовательная организация Уральский промышленно-экономический техникум;Асбест;1;68;57,0052428;61,4581071;1426
Муниципальная бюджетная общеобразовательная школа-интернат Аскизский лицей-интернат им. М. И. Чебодаева;Аскиз;1;68;53,13194;90,52639;516
Средняя общеобразовательная школа № 12 города Белово Кемеровской области;Белово;1;68;54,4221442;86,3036438;245
Средняя общеобразовательная школа №5;Алмалык;1;68;40,84472;69,59833;2061
Алмалыкский профессиональный колледж строительства и жилищно-коммунального хозяйства;Алмалык;1;68;40,84472;69,59833;2061
Курумканская средняя школа 1 с.Курумкан;Курумкан;2;68;54,32093;110,30651;1609
МКОУ Курайская СОШ;Кызыл-Таш;1;68;50,2349485;87,90121915;721
Гимназия №17 г. Кемерово;Кемерово;1;68;55,3909721;86,0467864;139
Среднее общеобразовательное учреждение № 1 г.Душанбе;Душанбе;1;67;38,53575;68,77905;2322
Гимназия 164 г.Зеленогорск;Зеленогорск;2;67;56,1133001;94,5888736;595
Средняя общеобразовательная школа 5 г.Мыски;Мыски;2;67;53,7125516;87,8056657;358
Средняя (полная) общеобразовательная школа №77 г.Новокузнецка;Новокузнецк;2;67;53,7942757;87,2144046;332
Средняя общеобразовательная школа 27 г.Сургута;Сургут;2;67;61,2539773;73,3961726;847
Средняя школа химико-технологического института района Линьтун. г. Сиань;Сиань;1;67;34,25833;108,92861;3066
МБОУ СОШ №22;Новокузнецк;1;66;53,7942757;87,2144046;332
Средняя общеобразовательная школа 1 г.Мариинск;Мариинск;1;66;56,2127836;87,7454392;175
Средняя общеобразовательная школа 169 г.Зеленогорск;Зеленогорск;1;66;56,1133001;94,5888736;595
МБОУ СОШ №15 с углубленным изучением отдельных предметов ;Заринск;1;66;53,7063495;84,9314703;309
МБОУ СОШ №13 г. Бердска;Бердск;1;66;54,7582375;83,1072212;224
Средняя общеобразовательная школа 12 г.Анжеро-Судженск;Анжеро-Судженск;2;66;56,0787179;86,0202207;80
Гимназия 123 г.Барнаула;Барнаул;1;66;53,3481145;83,7798362;356
Муниципальная средняя (полная) общеобразовательная школа № 4 г.Колпашево;Колпашево;1;66;58,3114716;82,9027528;237
Средняя общеобразовательная школа 1 им. М.А.Бухтуева г.Кызыла;Кызыл;1;66;51,7191542;94,4377234;813
Муниципальное автономное общеобразовательное учреждение Средняя школа № 152 имени А.Д. Березина г.Красноярска;Красноярск;1;66;56,009466;92,8524162;491
Муниципальное автономное общеобразовательное учреждение Лицей 10 г. Каменск-Уральский;Каменск-Уральский;1;66;56,4149095;61,9189837;1408
Змеиногорская средняя общеобразовательная школа с углублённым изучением отдельных предметов Змеиного;Змеиногорск;1;66;51,1580235;82,1872476;619
МАОУ Лицей ИГУ города Иркутска;Иркутск;1;66;52,2863513;104,280655;1330
Средняя общеобразовательная школа 8 г.Топки;Топки;1;66;55,2766036;85,6153223;141
МБОУ Средняя общеобразовательная школа №6 г.Юрги;Юрга;1;66;55,7202689;84,8885516;85
Алмалыкский горный профессиональный колледж;Алмалык;2;65;40,84472;69,59833;2061
Муниципальное общеобразовательное учреждение Северская гимназия ЗАТО Северск Томской области;Северск;3;65;56,6031143;84,8809687;14
БОУ г.Омска Лицей 74;Омск;1;64;54,9848136;73,3674638;743
Средняя школа Хуанхэ г. Сиань;Сиань;1;64;34,25833;108,92861;3066
МБОУ СОШ №198 г.Северска ЗАТО Северск Томской области;Северск;1;64;56,6031143;84,8809687;14
Муниципальная средняя (полная) общеобразовательная школа № 47 г.Томск;Томск;1;64;56,4847036;84,9481737;0
Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа №75 города Лесного Свердловской области;Лесной;1;64;58,634981;59,7980528;1509
МБОУ СОШ № 2 ;Междуреченск;2;64;53,6865695;88,0703888;369
Гимназия 6 г.Междуреченск;Междуреченск;1;64;53,6865695;88,0703888;369
Межениновская муниципальная средняя (полная) общеобразовательная школа;Межениновка;1;64;56,37925918;85,3886266;29
Средняя общеобразовательная школа 6 г.Нижневартовск;Нижневартовск;1;64;60,9397379;76,5696206;691
Новосибирский национальный исследовательский государственный университет;Новосибирск;1;64;55,0281016;82,9210575;206
Средняя общеобразовательная школа 16 г.Березовский;Березовский;1;64;55,6692853;86,2744636;122
Средняя общеобразовательная школа 16 г.Березовский;Березовский;1;64;56,9096284;60,8180256;1465
МАОУ СОШ №19;Екатеринбург;1;64;56,8386326;60,6054887;1479
МБОУ СОШ №99;Кемерово;1;64;55,3909721;86,0467864;139
средняя общеобразовательная школа № 93 с углубленным изучением отдельных предметов;Кемерово;1;64;55,3909721;86,0467864;139
Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа №8 г.Юрги;Юрга;1;64;55,7202689;84,8885516;85
Харовская муниципальная сош номер 2;Харовск;1;64;59,9477728;40,2000794;2596
Средняя общеобразовательная школа 43 г.Улан-Удэ;Улан-Удэ;1;64;51,8334378;107,5841511;1552
Муниципальная средняя (полная) общеобразовательная школа № 34 г.Томск;Томск;1;64;56,4847036;84,9481737;0
МАОУ Гимназия 33;Улан-Удэ;3;63;51,8334378;107,5841511;1552
Общеобразовательная школа №2 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1;63;49,97143;82,60586;740
Средняя общеобразовательная школа № 8 г.Юрги Кемеровской области;Юрга;3;63;55,7202689;84,8885516;85
МБОУ Гимназия №5 города Кызыла Республики Тыва;Кызыл;2;63;51,7191542;94,4377234;813
Общеобразовательное учрежление 92 района Сино г Душанбе;Душанбе;1;63;38,53575;68,77905;2322
МБОУ Гимназия № 3 г.Горно-Алтайска;Горно-Алтайск;1;62;51,9582681;85,9602957;507
МБОУ Лицей №22 города Белово;Бачатский;1;62;54,2927;86,1285;255
мбоу сош 92;Кемерово;1;62;55,3909721;86,0467864;139
Муниципальное бюджетное общеобразовательное учреждение среднюю общеобразовательную школу №1 им Н.К. Крупской;Нижний Тагил;1;62;57,9101038;59,9813242;1503
Намская улусная гимназия им.Н.С.Охлопкова с.Намцы;Намцы;1;62;62,71959;129,66722;2550
Средняя школа Хуацин района Линьтун г. Сиань;Сиань;1;62;34,25833;108,92861;3066
Таштагольский техникум горных технологий и сферы обслуживания;Таштагол;1;62;52,7594505;87,8477272;454
Средняя общеобразовательная школа 36 г.Павлодар Р.Казахстан;Павлодар;1;62;52,28333;76,96667;695
МОАУ СОШ №2 г. Свободного Амурской области;Свободный;1;62;51,361264;128,1218995;2832
Бюджетное общеобразовательное учреждение муниципального образования Динской район Средняя общеобразовательная школа №5 станицы Пластуновской Краснодарского края;Пластуновская;1;62;45,29432;39,26505;3360
МОБУ СОШ №1 городского округа город  Якутск;Якутск;1;62;62,0280273;129,7325717;2562
Городская классическая гимназия г.Якутск;Якутск;1;62;62,0280273;129,7325717;2562
Гимназия 1 им.А.С. Пушкина г.Томск;Томск;1;62;56,4847036;84,9481737;0
МАОУ лицей №93 города Тюмени;Тюмень;1;62;57,1530824;65,5343118;1179
Средняя общеобразовательная школа 26 г.Улан-Удэ;Улан-Удэ;1;61;51,8334378;107,5841511;1552
Муниципальная средняя (полная) общеобразовательная школа № 19 г.Томск;Томск;3;61;56,4847036;84,9481737;0
СОШ№2 пгт Нижний Одес;Ухта;1;61;63,5564779;53,7014202;1880
Школа-лицей 1 г.Риддера Р.Казахстан;Риддер;1;61;51,07371953;83,94533081;605
Средняя общеобразовательная школа № 25 г.Томск;Томск;1;61;56,4847036;84,9481737;0
Муниципальное бюджетное общеобразовательное учреждение Гимназия №1 г.Нижневартовская;Нижневартовск;1;61;60,9397379;76,5696206;691
Средняя общеобразовательная школа 96 г.Кемерово;Кемерово;1;61;55,3909721;86,0467864;139
Средняя общеобразовательная школа № 84 г.Кемерово;Кемерово;2;61;55,3909721;86,0467864;139
Средняя общеобразовательная школа 127 г.Барнаул;Барнаул;1;61;53,3481145;83,7798362;356
Школа-лицей 11 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;1;60;49,97143;82,60586;740
МАОУ Зональная средняя общеобразовательная школа Томского района;Томск;1;59;56,4847036;84,9481737;0
Средняя общеобразовательная школа №26 с углублённым изучением отдельных предметов г. Абакан;Абакан;1;59;53,7223661;91,4437792;514
ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ ОТДЕЛЬНЫХ ПРЕДМЕТОВ ВЕРХНЕВИЛЮЙСКИЙ РЕСПУБЛИКАНСКИЙ ЛИЦЕЙ-ИНТЕРНАТ М.А. АЛЕКСЕЕВА;Верхневилюйск;1;59;63,44578;120,30739;2080
МБОУ СОШ №48;Владивосток;1;59;43,1163807;131,882348;3592
Средняя общеобразовательная школа 1 г.Горно-Алтайск;Горно-Алтайск;1;59;51,9582681;85,9602957;507
Средняя общеобразовательная школа № 15 г. Кемерово;Кемерово;1;59;55,3909721;86,0467864;139
МАОУ СОШ №12 имени Олега Кошевого;Сыктывкар;1;59;61,668789;50,8356491;2005
Лицей г.Рубцовска;Рубцовск;1;59;51,5013075;81,2077729;605
БОУ г.Омска Лицей 64;Омская;1;59;60,87406719;79,62018871;576
Лицей 64 г.Омска;Омск;1;59;54,9848136;73,3674638;743
Ташкентский гидрометеорологический техникум;Ташкент;1;58;41,26465;69,21627;2035
Высший колледж информатики НГУ г.Новосибирск;Новосибирск;2;58;55,0281016;82,9210575;206
МБОУ СОШ №92;Кемерово;3;58;55,3909721;86,0467864;139
МБОУ СОШ№71 п.Кедровый Красноярского края;Кедровый;1;57;57,5618465;79,5678914;347
Федеральное государственное казенное общеобразовательное учереждение Казанское суворовское военное училище Министерства обороны Российской Федерации;Казань;1;57;55,7943877;49,1115312;2195
МБОУ Лицей №23;Кемерово;1;57;55,3909721;86,0467864;139
Средняя общеобразовательная школа 13 г.Горно-Алтайск;Горно-Алтайск;1;57;51,9582681;85,9602957;507
МОУ Билитуйская средняя общеобразовательная школа Забайкальского район Забайкальского края;Билитуй;1;57;49,85495873;117,14599;2243
МБОУ Анжеро-Судженского городского округа Средняя общеобразовательная школа №3 с углубленным изучением отдельных предметов имени Г. Панфилова;Анжеро-Судженск;2;57;56,0787179;86,0202207;80
Муниципальное бюджетное общеобразовательное учреждение Гимназия N1 города Новопавловска ;Новопавловск;1;57;43,9617565;43,6342855;3187
Муниципальное бюджетное общеобразовательное учреждение Средняя школа №43 г. Нижневартовска;Нижневартовск;1;57;60,9397379;76,5696206;691
Средняя общеобразовательная школа 1 г.Новоалтайск;Новоалтайск;1;57;53,4120811;83,9311249;348
МОАУ Лицей № 1;Нефтекамск;1;57;56,0883075;54,2483391;1878
Средняя общеобразовательная школа 26 г.Междуреченск;Междуреченск;1;57;53,6865695;88,0703888;369
МОУ Средняя школа № 4 городского округа Стрежевой с углубленным изучением отдельных предметов;Стрежевой;1;57;60,7328199;77,6040323;635
муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №29;Сургут;1;57;61,2539773;73,3961726;847
Муниципальный химический лицей при ТПУ г.Томск;Томск;1;57;56,4847036;84,9481737;0
МАОУ Копыловская СОШ;Томск;1;57;56,4847036;84,9481737;0
МАОУ СОШ №67 г. Томска;Томск;1;57;56,4847036;84,9481737;0
ГОУ СПО Юргинский технологический колледж;Юрга;7;57;55,7202689;84,8885516;85
Средняя общеобразовательная школа № 1 города Юрги имени Героя Советского Союза А.П.Максименко Кемеровской области;Юрга;1;57;55,7202689;84,8885516;85
Юргинский техникум машиностроения и информационных технологий;Юрга;1;57;55,7202689;84,8885516;85
Государственное учреждение Школа-лицей №54 города Нур-Султан;Нур-Султан;1;56;51,1801;71,44598;1061
КГУ Общая средняя школа №5 имени М. Горького;Аксукент;1;56;42,420712;69,828652;1898
Колледж энергетики и связи акимата города Астаны;Астана;1;56;51,1801;71,44598;1061
Средняя общеобразовательная школа 32 г.Белово;Белово;1;55;54,4221442;86,3036438;245
Катайгинская муниципальная средняя (полная) общеобразовательная школа;Катайга;1;55;58,76485001;87,89280075;308
Русская Классическая Гимназия №2;Томск;1;55;56,4847036;84,9481737;0
МБОУ Тогурская средняя общеобразовательная школа;Тогур;1;55;58,3631;82,8265;244
Муниципальное бюджетное общеобразовательное учреждение города Новосибирска Средняя общеобразовательная школа № 54 с углубленным изучением предметов социально-гуманитарного цикла;Новосибирск;1;55;55,0281016;82,9210575;206
Сибирский государственный университет телекоммуникаций и информатики;Новосибирск;1;55;55,0281016;82,9210575;206
Средняя общеобразовательная школа 7 г.Усть-Илимск;Усть-Илимск;1;55;57,9431325;102,7414683;1080
